"state_1","District","Region","Sector","State_Region","Meals_At_Home","ricepds_v","Wheatpds_q","chicken_q","pulsep_q","wheatos_q","No_of_Meals_per_day","total_consumption"
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,4,3,4
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0.083333333,5.833333333,3,5.916666666
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0.166666667,6,3,6.166666667
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0.25,5,3,5.25
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0.2,3,3,3.2
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0.166666667,3.333333333,3,3.5
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0.1,4,3,4.1
"HR","Faridabad",1,"URBAN",61,87,0,0,0,0,11,3,11
"HR","Faridabad",1,"URBAN",61,85,0,0,0,0,10,3,10
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,8.75,3,8.75
"HR","Faridabad",1,"URBAN",61,25,0,0,0,0,10,3,10
"HR","Faridabad",1,"URBAN",61,85,0,0,0,0,10,3,10
"HR","Faridabad",1,"URBAN",61,90,0,1.428571429,0,0,7.142857143,3,8.571428572
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,5,2,5
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,6,2,6
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,7.142857143,2,7.142857143
"HR","Mewat",1,"URBAN",61,72,0,0,0,0,8,3,8
"HR","Mewat",1,"URBAN",61,66,0,0,0,0,9,3,9
"HR","Mewat",1,"URBAN",61,90,0,5.833333333,0,0,1.666666667,3,7.5
"HR","Mewat",1,"URBAN",61,90,0,7.5,0,0,0,3,7.5
"HR","Mewat",1,"URBAN",61,90,0,5.833333333,0,0.041666667,2,3,7.875
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,4.4,2,4.4
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,4.666666667,2,4.666666667
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,6,2,6
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,5.5,2,5.5
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,4.8,2,4.8
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,6,2,6
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,8,2,8
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","Faridabad",1,"URBAN",61,87,0,0,0,0,8.333333333,3,8.333333333
"HR","Faridabad",1,"URBAN",61,87,0,0,0,0,8,3,8
"HR","Faridabad",1,"URBAN",61,88,0,0,0,0,8.666666667,3,8.666666667
"HR","Faridabad",1,"URBAN",61,85,0,0,0,0,8,3,8
"HR","Faridabad",1,"URBAN",61,87,0,0,0,0,8.333333333,3,8.333333333
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,8.75,3,8.75
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,8.75,3,8.75
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0.3,10,3,10.3
"HR","Faridabad",1,"URBAN",61,87,0,0,0,0,10,3,10
"HR","Faridabad",1,"URBAN",61,88,0,0,0,0,10,3,10
"HR","Faridabad",1,"URBAN",61,90,0,6,0,0,3,3,9
"HR","Faridabad",1,"URBAN",61,88,0,0,0,0.142857143,5.714285714,3,5.857142857
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","18",1,"URBAN",61,79.3162592161428,0,0,0,0,0,3,0
"HR","18",1,"URBAN",61,79.3162592161428,0,0,0,0,0,3,0
"HR","18",1,"URBAN",61,66,0,0,0,0,3,3,3
"HR","18",1,"URBAN",61,70,0,0,0,0,10,3,10
"HR","18",1,"URBAN",61,83,0,0,0,0,8,3,8
"HR","18",1,"URBAN",61,85,0,0,0,0,5,3,5
"HR","18",1,"URBAN",61,90,0,0,0,0.083333333,6,3,6.083333333
"HR","18",1,"URBAN",61,60,0,0,0,0,5.714285714,2,5.714285714
"HR","17",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","17",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","17",2,"URBAN",62,79.3162592161428,0,0,0,0,0,3,0
"HR","17",2,"URBAN",62,79.3162592161428,0,0,0,0,0,3,0
"HR","17",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","17",2,"URBAN",62,90,0,0,0,0,8,3,8
"HR","17",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","17",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,7.5,2,7.5
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,9,2,9
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,8.75,2,8.75
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,7.5,2,7.5
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,7.5,2,7.5
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,5,2,5
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,8,2,8
"HR","14",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","14",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","14",1,"URBAN",61,90,0,0,0,0,6,3,6
"HR","14",1,"URBAN",61,90,0,0,0,0,0,3,0
"HR","14",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","14",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","14",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","14",1,"URBAN",61,90,0,0,0,0,7.5,3,7.5
"HR","16",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","16",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","16",2,"URBAN",62,90,0,7,0,0,0,3,7
"HR","16",2,"URBAN",62,90,0,8,0,0.25,0,3,8.25
"HR","16",2,"URBAN",62,90,0,6.666666667,0,0,0,3,6.666666667
"HR","16",2,"URBAN",62,90,0,0,0,0,12.5,3,12.5
"HR","Bhiwani",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","Bhiwani",2,"URBAN",62,90,0,0,0,0,8.333333333,3,8.333333333
"HR","Bhiwani",2,"URBAN",62,90,0,0,0,0,11,3,11
"HR","Bhiwani",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,8,2,8
"HR","Bhiwani",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","Bhiwani",2,"URBAN",62,90,0,0,0,0,8,3,8
"HR","Bhiwani",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","Jhajjar",1,"URBAN",61,90,0,0,0,0,6.428571429,3,6.428571429
"HR","Jhajjar",1,"URBAN",61,90,0,0,0,0,3,3,3
"HR","Jhajjar",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","Jhajjar",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","Jhajjar",1,"URBAN",61,90,0,0,0,0,5.833333333,3,5.833333333
"HR","14",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","14",1,"URBAN",61,60,0,0,0,0,5,2,5
"HR","14",1,"URBAN",61,60,0,0,0,0.111111111,5.555555556,2,5.666666667
"HR","14",1,"URBAN",61,60,0,0,0,0,5.5,2,5.5
"HR","14",1,"URBAN",61,60,0,0,0,0,5,2,5
"HR","14",1,"URBAN",61,60,0,0,0,0,7.5,2,7.5
"HR","14",1,"URBAN",61,60,0,8.75,0,0.125,0,2,8.875
"HR","14",1,"URBAN",61,60,0,10,0,0,0,2,10
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,5.4,3,5.4
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,6.666666667,3,6.666666667
"HR","Hisar",2,"URBAN",62,81,0,0,0,0,8.333333333,3,8.333333333
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,6.25,3,6.25
"HR","Hisar",2,"URBAN",62,20,0,0,0,0,8,2,8
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","Hisar",2,"URBAN",62,60,0,0,0,0,6.666666667,2,6.666666667
"HR","18",1,"URBAN",61,42,0,0,0,0,5.5,2,5.5
"HR","18",1,"URBAN",61,45,0,0,0,0,4.5,2,4.5
"HR","18",1,"URBAN",61,39,0,0,0,0,7,2,7
"HR","18",1,"URBAN",61,52,0,0,0,0,4,2,4
"HR","18",1,"URBAN",61,60,0,0,0,0,3.333333333,2,3.333333333
"HR","18",1,"URBAN",61,41,0,0,0,0,5,2,5
"HR","18",1,"URBAN",61,36,0,0,0,0,4.5,2,4.5
"HR","Hisar",2,"URBAN",62,90,0,0,0,0.1,8,3,8.1
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,7,3,7
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,7.6,3,7.6
"HR","Hisar",2,"URBAN",62,90,0,7,0,0,0,3,7
"HR","Hisar",2,"URBAN",62,90,0,7,0,0,0,3,7
"HR","Hisar",2,"URBAN",62,90,0,5,0,0,2.285714286,3,7.285714286
"HR","Hisar",2,"URBAN",62,90,0,7,0,0,0,3,7
"HR","11",2,"URBAN",62,90,0,0,0,0,8.75,3,8.75
"HR","11",2,"URBAN",62,84,0,0,0,0,10,3,10
"HR","11",2,"URBAN",62,84,0,0,0,0,8.571428571,3,8.571428571
"HR","11",2,"URBAN",62,88,0,0,0,0,10,3,10
"HR","11",2,"URBAN",62,81,0,0,0,0,8.75,3,8.75
"HR","11",2,"URBAN",62,90,0,0,0,0,8.333333333,3,8.333333333
"HR","11",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","11",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","8",1,"URBAN",61,60,0,0,0,0,6.142857143,2,6.142857143
"HR","8",1,"URBAN",61,90,0,0,0,0,7.5,3,7.5
"HR","8",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","8",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","8",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","8",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","8",1,"URBAN",61,90,0,0,0,0,7.142857143,3,7.142857143
"HR","8",1,"URBAN",61,90,0,0,0,0,6.6,3,6.6
"HR","8",1,"URBAN",61,60,0,0,0,0,7,2,7
"HR","8",1,"URBAN",61,90,0,0,0,0,7,3,7
"HR","8",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","8",1,"URBAN",61,90,0,0,0,0,7.857142857,3,7.857142857
"HR","8",1,"URBAN",61,60,0,0,0,0,7.5,2,7.5
"HR","8",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","8",1,"URBAN",61,90,0,0,0,0,7.6,3,7.6
"HR","10",2,"URBAN",62,90,0,0,0,0,6.25,3,6.25
"HR","10",2,"URBAN",62,90,0,0,0,0,8,3,8
"HR","10",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","10",2,"URBAN",62,90,0,0,0,0,5,3,5
"HR","10",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","10",2,"URBAN",62,60,0,0,0,0,8,2,8
"HR","10",2,"URBAN",62,60,0,0,0,0,5,2,5
"HR","10",2,"URBAN",62,60,0,0,0,0,0,2,0
"HR","7",1,"URBAN",61,90,0,0,0,0,8.75,3,8.75
"HR","7",1,"URBAN",61,90,0,0,0,0,9,3,9
"HR","7",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","7",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","7",1,"URBAN",61,90,0,0,0,0,16,3,16
"HR","7",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","7",1,"URBAN",61,90,0,5.833333333,0,0,3.333333333,3,9.166666666
"HR","9",2,"URBAN",62,90,0,0,0,0,7,3,7
"HR","9",2,"URBAN",62,90,0,0,0,0,5.5,3,5.5
"HR","9",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","9",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","9",2,"URBAN",62,90,0,0,0,0,6.666666667,3,6.666666667
"HR","9",2,"URBAN",62,90,0,0,0,0,7,3,7
"HR","9",2,"URBAN",62,90,0,0,0,0,5.2,3,5.2
"HR","9",2,"URBAN",62,90,0,0,0,0,6.666666667,3,6.666666667
"HR","9",2,"URBAN",62,90,0,0,0,0,6.666666667,3,6.666666667
"HR","9",2,"URBAN",62,90,0,0,0,0,6,3,6
"HR","9",2,"URBAN",62,90,0,0,0,0,7,3,7
"HR","9",2,"URBAN",62,90,0,0,0,0,8,3,8
"HR","9",2,"URBAN",62,90,0,0,0,0,7.333333333,3,7.333333333
"HR","9",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","9",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","9",2,"URBAN",62,90,0,0,0,0,8.75,3,8.75
"HR","7",1,"URBAN",61,85,0,0,0,0,7,3,7
"HR","7",1,"URBAN",61,90,0,0,0,0,7.5,3,7.5
"HR","7",1,"URBAN",61,90,0,0,0,0,6,3,6
"HR","7",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","7",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","7",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","7",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","7",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","11",2,"URBAN",62,84,0,0,0,0,9.5,3,9.5
"HR","11",2,"URBAN",62,90,0,0,0,0,8.5,3,8.5
"HR","11",2,"URBAN",62,90,0,0,0,0,11,3,11
"HR","11",2,"URBAN",62,90,0,0,0,0,8,3,8
"HR","11",2,"URBAN",62,90,0,0,0,0,9.5,3,9.5
"HR","11",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","11",2,"URBAN",62,90,0,7,0,0,1,3,8
"HR","11",2,"URBAN",62,90,0,11.66666667,0,0,0,3,11.66666667
"HR","6",1,"URBAN",61,90,0,0,0,0,11.25,3,11.25
"HR","6",1,"URBAN",61,90,0,0,0,0,11.25,3,11.25
"HR","6",1,"URBAN",61,90,0,7,0,0,3,3,10
"HR","6",1,"URBAN",61,90,0,0,0,0,9.285714286,3,9.285714286
"HR","6",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","6",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","6",1,"URBAN",61,90,0,5.625,0,0,3.125,3,8.75
"HR","6",1,"URBAN",61,90,0,7.5,0,0,1.25,3,8.75
"HR","5",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","5",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","5",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","5",1,"URBAN",61,90,0,0,0,0,8.75,3,8.75
"HR","5",1,"URBAN",61,0,0,0,0,0,0,2,0
"HR","5",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","5",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","5",1,"URBAN",61,90,0,0,0,0.125,8.75,3,8.875
"HR","2",1,"URBAN",61,90,0,0,0,0,8.75,3,8.75
"HR","2",1,"URBAN",61,90,0,0,0,0,5.5,3,5.5
"HR","2",1,"URBAN",61,90,0,0,0,0,9,3,9
"HR","2",1,"URBAN",61,90,0,0,0,0,6,3,6
"HR","2",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","2",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","2",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","2",1,"URBAN",61,90,0,0,0,0,6.25,3,6.25
"HR","2",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","2",1,"URBAN",61,90,0,7,0,0,0,3,7
"HR","2",1,"URBAN",61,75,0,0,0,0,6.25,3,6.25
"HR","2",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","2",1,"URBAN",61,84,0,5.833333333,0,0,0,3,5.833333333
"HR","2",1,"URBAN",61,90,0,4.375,0,0,3.125,3,7.5
"HR","4",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","4",1,"URBAN",61,90,0,0,0,0,7.5,3,7.5
"HR","4",1,"URBAN",61,79.3162592161428,0,0,0,0,0,3,0
"HR","4",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","4",1,"URBAN",61,90,0,5,0,0.142857143,2.571428571,3,7.714285714
"HR","1",1,"URBAN",61,90,0,0,0,0,6,3,6
"HR","1",1,"URBAN",61,90,0,0,0,0,4,3,4
"HR","1",1,"URBAN",61,60,0,0,0,0,5,2,5
"HR","1",1,"URBAN",61,90,0,0,0,0,15,3,15
"HR","1",1,"URBAN",61,90,0,6.4,0,0,2.6,3,9
"HR","1",1,"URBAN",61,90,0,0,0,0,5.5,3,5.5
"HR","1",1,"URBAN",61,90,0,0,0,0,6,3,6
"HR","1",1,"URBAN",61,79.3162592161428,0,0,0,0,0,2,0
"HR","3",1,"URBAN",61,60,0,0,0,0,5,2,5
"HR","3",1,"URBAN",61,69,0,0,0,0,8,3,8
"HR","3",1,"URBAN",61,90,0,0,0,0.166666667,8.333333333,3,8.5
"HR","3",1,"URBAN",61,90,0,0,0,0.125,5,3,5.125
"HR","3",1,"URBAN",61,90,0,11.66666667,0,0.083333333,0,3,11.750000003
"HR","3",1,"URBAN",61,86,0,0,0,0.2,6,3,6.2
"HR","3",1,"URBAN",61,90,0,7,0,0,2,3,9
"HR","3",1,"URBAN",61,90,0,8.75,0,0.25,0,3,9
"HR","3",1,"URBAN",61,86,0,0,0,0,7,3,7
"HR","3",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","3",1,"URBAN",61,90,0,0,0,0.166666667,7,3,7.166666667
"HR","3",1,"URBAN",61,0,0,0,0,0,0,3,0
"HR","3",1,"URBAN",61,90,0,0,0,0.2,9,3,9.2
"HR","3",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","3",1,"URBAN",61,90,0,7,0,0.4,0,3,7.4
"HR","3",1,"URBAN",61,90,0,0,0,0.285714286,6.428571429,3,6.714285715
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","Faridabad",1,"URBAN",61,90,0,8.75,0,0,0,3,8.75
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,5.714285714,3,5.714285714
"HR","6",1,"URBAN",61,90,0,0,0,0,7.333333333,3,7.333333333
"HR","6",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","6",1,"URBAN",61,90,0,0,0,0,11.25,3,11.25
"HR","6",1,"URBAN",61,90,0,7.5,0,0,1.25,3,8.75
"HR","6",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","6",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","6",1,"URBAN",61,90,0,0,0,0,11.25,3,11.25
"HR","6",1,"URBAN",61,90,0,0,0,0,7.5,3,7.5
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,12.5,3,12.5
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,12.5,3,12.5
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","Faridabad",1,"URBAN",61,90,0,7,0,0,0,3,7
"HR","Faridabad",1,"URBAN",61,60,0,0,0,0,20,2,20
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","Faridabad",1,"URBAN",61,90,0,0,0,0,3.571428571,3,3.571428571
"HR","14",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","14",1,"URBAN",61,90,0,0,0,0,6.25,3,6.25
"HR","14",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","14",1,"URBAN",61,90,0,0,0,0,7,3,7
"HR","14",1,"URBAN",61,90,0,0,0,0,9.333333333,3,9.333333333
"HR","14",1,"URBAN",61,90,0,0,0,0.1,8,3,8.1
"HR","14",1,"URBAN",61,90,0,0,0,0,5.625,3,5.625
"HR","14",1,"URBAN",61,90,0,0,0,0,3.571428571,3,3.571428571
"HR","Hisar",2,"URBAN",62,60,0,0,0,0,8,2,8
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,8,3,8
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","Hisar",2,"URBAN",62,90,0,4.375,0,0,3.125,3,7.5
"HR","Hisar",2,"URBAN",62,81,0,0,0,0,10,3,10
"HR","Hisar",2,"URBAN",62,90,0,5,0,0,2.857142857,3,7.857142857
"HR","Hisar",2,"URBAN",62,90,0,5.833333333,0,0,1.666666667,3,7.5
"HR","Hisar",2,"URBAN",62,84,0,0,0,0,7.5,3,7.5
"HR","Hisar",2,"URBAN",62,81,0,0,0,0.133333333,6.666666667,3,6.8
"HR","Hisar",2,"URBAN",62,90,0,0,0,0.125,6.25,3,6.375
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,6.25,3,6.25
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,6,3,6
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","Hisar",2,"URBAN",62,90,0,0,0,0.12,7,3,7.12
"HR","Hisar",2,"URBAN",62,90,0,0,0,0,8,3,8
"HR","14",1,"URBAN",61,90,0,0,0,0,6.666666667,3,6.666666667
"HR","14",1,"URBAN",61,90,0,0,0,0,7.5,3,7.5
"HR","14",1,"URBAN",61,90,0,0,0,0,7,3,7
"HR","14",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","14",1,"URBAN",61,90,0,0,0,0,4.5,3,4.5
"HR","14",1,"URBAN",61,90,0,0,0,0,6,3,6
"HR","14",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","14",1,"URBAN",61,90,0,0,0,0,5.714285714,3,5.714285714
"HR","11",2,"URBAN",62,60,0,0,0,0,10,3,10
"HR","11",2,"URBAN",62,90,0,8.75,0,0,0,3,8.75
"HR","11",2,"URBAN",62,60,0,6.5,0,0,0,2,6.5
"HR","11",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","11",2,"URBAN",62,90,0,0,0,0,14,3,14
"HR","11",2,"URBAN",62,84,0,0,0,0,7.5,3,7.5
"HR","11",2,"URBAN",62,90,0,0,0,0,13,3,13
"HR","11",2,"URBAN",62,90,0,0,0,0,15,3,15
"HR","Bhiwani",2,"URBAN",62,88,0,0,0,0,8,3,8
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,11.66666667,2,11.66666667
"HR","Bhiwani",2,"URBAN",62,56,0,8.75,0,0,3.75,2,12.5
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,9.6,2,9.6
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,8,2,8
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,12,2,12
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,12.5,2,12.5
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","Bhiwani",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","11",2,"URBAN",62,84,0,0,0,0,8.333333333,3,8.333333333
"HR","11",2,"URBAN",62,60,0,0,0,0,8,2,8
"HR","11",2,"URBAN",62,60,0,0,0,0,7,2,7
"HR","11",2,"URBAN",62,90,0,0,0,0,8.888888889,3,8.888888889
"HR","11",2,"URBAN",62,60,0,0,0,0,8.333333333,2,8.333333333
"HR","11",2,"URBAN",62,90,0,0,0,0,8,3,8
"HR","11",2,"URBAN",62,60,0,0,0,0,7,2,7
"HR","11",2,"URBAN",62,60,0,0,0,0,7,3,7
"HR","Jhajjar",1,"URBAN",61,84,0,0,0,0,6.25,3,6.25
"HR","Jhajjar",1,"URBAN",61,90,0,0,0,0,7.5,3,7.5
"HR","Jhajjar",1,"URBAN",61,90,0,0,0,0,8.333333333,3,8.333333333
"HR","Jhajjar",1,"URBAN",61,60,0,5,0,0.285714286,4.285714286,2,9.571428572
"HR","Jhajjar",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","Jhajjar",1,"URBAN",61,81,0,0,0,0,5,3,5
"HR","10",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","10",2,"URBAN",62,60,0,0,0,0,10,2,10
"HR","10",2,"URBAN",62,90,0,0,0,0,7.5,3,7.5
"HR","10",2,"URBAN",62,90,0,0,0,0,6.428571429,3,6.428571429
"HR","10",2,"URBAN",62,90,0,0,0,0,7,3,7
"HR","10",2,"URBAN",62,90,0,0,0,0,10,3,10
"HR","10",2,"URBAN",62,60,0,0,0,0,8,2,8
"HR","10",2,"URBAN",62,60,0,0,0,0,8,2,8
"HR","7",1,"URBAN",61,90,0,0,0,0,15,3,15
"HR","7",1,"URBAN",61,90,0,0,0,0,5.5,3,5.5
"HR","7",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","7",1,"URBAN",61,81,0,8.75,0,0,0,3,8.75
"HR","7",1,"URBAN",61,80,0,0,0,0,10,3,10
"HR","7",1,"URBAN",61,90,0,0,0,0,7.5,3,7.5
"HR","7",1,"URBAN",61,90,0,0,0,0,3.461538462,3,3.461538462
"HR","7",1,"URBAN",61,90,0,0,0,0,9.090909091,3,9.090909091
"HR","4",1,"URBAN",61,90,0,0,0,0,8.666666667,3,8.666666667
"HR","4",1,"URBAN",61,84,0,0,0,0,9.333333333,3,9.333333333
"HR","4",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","4",1,"URBAN",61,90,0,0,0,0,8.571428571,3,8.571428571
"HR","4",1,"URBAN",61,90,0,0,0,0,8,3,8
"HR","4",1,"URBAN",61,88,0,11,0,0,0,3,11
"HR","4",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","4",1,"URBAN",61,80,0,6.6,0,0,3,3,9.6
"HR","5",1,"URBAN",61,90,0,0,0,0,9.5,3,9.5
"HR","5",1,"URBAN",61,90,0,0,0,0,8.6,3,8.6
"HR","5",1,"URBAN",61,90,0,0,0,0,7.257142857,3,7.257142857
"HR","5",1,"URBAN",61,90,0,5,0,0,3.842857143,3,8.842857143
"HR","5",1,"URBAN",61,78,0,7,0,0,1,3,8
"HR","5",1,"URBAN",61,90,0,5,0,0,2.828571429,3,7.828571429
"HR","5",1,"URBAN",61,90,0,0,0,0,8.266666667,3,8.266666667
"HR","5",1,"URBAN",61,90,0,5.833333333,0,0,3,3,8.833333333
"HR","7",1,"URBAN",61,66,0,0,0,0,12.5,3,12.5
"HR","7",1,"URBAN",61,90,0,0,0,0,10,3,10
"HR","7",1,"URBAN",61,90,0,0,0,0,5,3,5
"HR","7",1,"URBAN",61,81,0,0,0,0,10,3,10
